transaction_month,transaction_year,item_code,item_name,category_name,active_selling_days,total_volume_kg,avg_daily_velocity_kg,volume_volatility,demand_cv_pct
2021-08-01 00:00:00,2021-01-01 00:00:00,102900005115908,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,5,458.541,0.7051666666666666,2.0068847019439238,55.0
2021-09-01 00:00:00,2022-01-01 00:00:00,102900005115908,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,31,636.249,2.4220588235294116,1.820517979665599,50.8
2021-10-01 00:00:00,2022-01-01 00:00:00,102900005115908,Tea Tree Mushroom (Bag),Flower/Leaf Vegetables,28,400.071,1.8461538461538463,1.7511900715418263,30.5
2022-01-01 00:00:00,2023-01-01 00:00:00,102900005115908,Caixin,Flower/Leaf Vegetables,28,145.363,1.8928571428571428,1.4142135623730951,77.4
2020-09-01 00:00:00,2020-01-01 00:00:00,102900005115908,Caixin,Flower/Leaf Vegetables,31,7.424,5.076923076923077,5.106337233585439,53.9
2020-10-01 00:00:00,2021-01-01 00:00:00,102900005115908,Caixin,Flower/Leaf Vegetables,30,30.163,2.662,4.451761653343743,47.0
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005116233,Caixin,Capsicum,30,680.319,3.4351333333333334,1.1547005383792517,62.7
2023-02-01 00:00:00,2021-01-01 00:00:00,102900005116233,Caixin,Capsicum,6,840.746,2.8755882352941176,3.438933460898138,104.6
2023-07-01 00:00:00,2020-01-01 00:00:00,102900005116233,Caixin,Capsicum,12,241.033,1.3096,1.0746869038837825,59.4
2021-01-01 00:00:00,2021-01-01 00:00:00,102900011031100,Red Pepper (1),Capsicum,30,2.959,1.2986250000000001,0.9887539296171385,74.4
2021-07-01 00:00:00,2022-01-01 00:00:00,102900011032244,Red Pepper (1),Capsicum,27,190.000,2.3869032258064515,0.976206064091948,58.4
2021-05-01 00:00:00,2022-01-01 00:00:00,102900011032244,Red Pepper (1),Capsicum,31,589.250,1.6568333333333334,5.317475983200002,35.7
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011032244,Millet Pepper (Bag),Capsicum,27,47.281,6.446967741935484,1.0351681100632661,38.5
2022-07-01 00:00:00,2022-01-01 00:00:00,102900011034439,Red Hot Peppers (Bag),Capsicum,31,203.863,4.754148148148148,1.30820633915543,110.0
2022-10-01 00:00:00,2023-01-01 00:00:00,102900051010790,Red Hot Peppers (Bag),Flower/Leaf Vegetables,30,227.918,5.838103448275862,1.9046016528171918,93.8
2023-02-01 00:00:00,2023-01-01 00:00:00,102900005116257,Red Hot Peppers (Bag),Flower/Leaf Vegetables,28,238.683,4.298272727272727,4.854583971079094,98.5
2021-12-01 00:00:00,2021-01-01 00:00:00,102900005116257,Green And Red Hang Pepper Mix (Bag),Flower/Leaf Vegetables,23,135.626,0.8845,7.153734001459402,87.2
2023-05-01 00:00:00,2023-01-01 00:00:00,102900005116257,Purple Beicai,Flower/Leaf Vegetables,30,108.097,0.8668125,0.5299866406672099,63.7
2023-01-01 00:00:00,2022-01-01 00:00:00,102900005116257,Shanghaiqing,Flower/Leaf Vegetables,30,82.503,6.433333333333334,1.5330431500776487,97.8
2022-02-01 00:00:00,2022-01-01 00:00:00,102900005116226,Shanghaiqing,Flower/Leaf Vegetables,31,162.651,12.789473684210526,2.6334151433309443,41.3
2022-04-01 00:00:00,2023-01-01 00:00:00,102900005116226,Shanghaiqing,Flower/Leaf Vegetables,3,100.377,33.068774193548386,2.7507062111392413,29.4
2023-03-01 00:00:00,2021-01-01 00:00:00,102900005118817,Shanghaiqing,Flower/Leaf Vegetables,31,506.505,6.433903225806452,1.956073235649884,58.8
2022-08-01 00:00:00,2022-01-01 00:00:00,102900005118817,Shanghaiqing,Flower/Leaf Vegetables,23,665.592,7.251967741935484,2.318936063050495,28.7
2022-02-01 00:00:00,2022-01-01 00:00:00,102900005118817,Shanghaiqing,Capsicum,1,4.536,8.7284,6.315251924004011,40.3
2022-07-01 00:00:00,2023-01-01 00:00:00,102900005118817,Shanghaiqing,Aquatic Tuberous Vegetables,30,26.572,4.2332222222222216,1.861989016844776,45.7
2022-01-01 00:00:00,2021-01-01 00:00:00,102900011007044,Shanghaiqing,Edible Mushroom,31,40.433,1.1357083333333333,2.4264200910115536,68.5
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011007044,Green Hangzhou Pepper (2),Edible Mushroom,30,338.940,7.266666666666667,2.776144485126603,69.6
2021-08-01 00:00:00,2020-01-01 00:00:00,102900011008515,Red Hot Peppers,Edible Mushroom,28,149.893,1.0605714285714287,1.7471180225203404,37.4
2020-09-01 00:00:00,2021-01-01 00:00:00,102900005116714,Red Hot Peppers,Edible Mushroom,30,532.104,0.973,2.1900934460739867,49.5
2021-04-01 00:00:00,2022-01-01 00:00:00,102900005116714,Qinggengsanhua,Solanum,31,98.162,21.945774193548385,3.0202431410458472,117.6
2021-09-01 00:00:00,2023-01-01 00:00:00,102900005115984,Qinggengsanhua,Solanum,30,162.952,27.120838709677418,0.2602857404213044,42.9
2021-02-01 00:00:00,2022-01-01 00:00:00,102900005115779,Qinggengsanhua,Solanum,31,154.442,10.956045454545453,5.524011756174397,50.6
2021-10-01 00:00:00,2022-01-01 00:00:00,102900005115779,Malan Head,Solanum,31,42.868,0.24658333333333335,5.438414721203501,31.5
2022-07-01 00:00:00,2022-01-01 00:00:00,102900005115779,Pepper Mix,Edible Mushroom,31,88.301,7.916666666666667,6.27759505252559,57.1
2023-05-01 00:00:00,2021-01-01 00:00:00,102900051009220,Xixia Mushroom (1),Flower/Leaf Vegetables,31,167.601,22.802225806451613,5.795405680234276,66.9
2021-04-01 00:00:00,2020-01-01 00:00:00,102900051010455,The Agaricus Bisporus,Edible Mushroom,10,5.388,5.526666666666667,4.897157712389107,47.4
2022-09-01 00:00:00,2020-01-01 00:00:00,102900051010455,The Agaricus Bisporus,Edible Mushroom,30,60.898,3.448576923076923,1.4392279910232872,69.8
2022-12-01 00:00:00,2021-01-01 00:00:00,102900051010455,Haixian Mushroom (1),Edible Mushroom,28,28.610,2.002,1.1152609796059303,55.3
2023-02-01 00:00:00,2022-01-01 00:00:00,102900051010455,Haixian Mushroom (Bunch),Aquatic Tuberous Vegetables,30,44.699,1.9954516129032258,0.6819946317807624,30.8
2023-06-01 00:00:00,2021-01-01 00:00:00,102900011000328,Net Lotus Root (1),Flower/Leaf Vegetables,5,175.641,20.45275,0.1417627125398871,80.2
2021-07-01 00:00:00,2023-01-01 00:00:00,102900011032176,Net Lotus Root (1),Flower/Leaf Vegetables,30,198.589,15.019645161290322,2.9796931769179573,34.6
2022-01-01 00:00:00,2021-01-01 00:00:00,102900011032848,Jigu Mushroom (1),Flower/Leaf Vegetables,28,12.388,2.9659500000000003,1.4368424162141993,72.4
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011021842,Jigu Mushroom (1),Flower/Leaf Vegetables,27,5.000,3.8445483870967743,1.6377333551697784,73.8
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011034330,Local Shanghaiqing,Edible Mushroom,16,63.000,2.6623448275862067,2.676618335565554,50.1
2020-10-01 00:00:00,2022-01-01 00:00:00,102900011034330,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,14,4.033,1.1750740740740742,0.9574271077563381,69.1
2023-05-01 00:00:00,2022-01-01 00:00:00,102900011034330,Caidian Quinoa Artemisia,Edible Mushroom,31,63.000,5.823354838709678,13.141969824883976,74.5
2021-01-01 00:00:00,2022-01-01 00:00:00,102900011034330,Caidian Quinoa Artemisia,Capsicum,30,222.000,3.1268666666666665,3.1438057360064606,26.0
2021-03-01 00:00:00,2022-01-01 00:00:00,102900051000463,High Melon (1),Cabbage,31,1230.500,2.280516129032258,1.2022106547245923,82.9
2021-05-01 00:00:00,2023-01-01 00:00:00,102900051000463,High Melon (1),Cabbage,30,124.073,1.7530967741935484,1.1071950309494436,49.4
2020-08-01 00:00:00,2022-01-01 00:00:00,102900051000463,High Melon (1),Solanum,23,21.868,1.9250333333333332,1.3126993014068296,108.3
2021-06-01 00:00:00,2022-01-01 00:00:00,102900051000463,High Melon (1),Solanum,21,104.673,2.079225806451613,3.733803239640908,65.1
2023-01-01 00:00:00,2022-01-01 00:00:00,102900011030042,Zhijiang Red Bolt (Bag),Solanum,30,51.138,17.71677419354839,4.799469213708255,60.1
2022-09-01 00:00:00,2022-01-01 00:00:00,102900011030608,The Steak Mushrooms (Box),Solanum,31,787.750,15.256666666666666,19.1968270178735,48.9
2023-03-01 00:00:00,2021-01-01 00:00:00,102900011030929,Fresh Edible Fungus (Bag),Solanum,31,348.251,15.284699999999999,1.1191866094028586,89.2
2020-11-01 00:00:00,2020-01-01 00:00:00,102900011030929,Fresh Edible Fungus (Bag),Solanum,24,1.769,20.52416129032258,1.8942784640051071,84.8
2021-04-01 00:00:00,2022-01-01 00:00:00,102900011030929,Fresh Edible Fungus (Bag),Capsicum,19,13.869,3.738125,1.4018811049275688,71.0
2021-09-01 00:00:00,2023-01-01 00:00:00,102900011032787,Zhuyecai (Bag),Capsicum,28,193.000,3.5433999999999997,0.8329266474306125,49.8
2021-03-01 00:00:00,2021-01-01 00:00:00,102900011034217,Chinese Cabbage (Bag),Capsicum,31,243.000,8.777777777777779,1.013623024536028,50.7
2022-04-01 00:00:00,2021-01-01 00:00:00,102900011035764,Longyacai,Capsicum,25,682.000,33.34316129032258,1.0171889812890789,95.4
2021-12-01 00:00:00,2021-01-01 00:00:00,102900011035771,Yellow Baicai (1),Solanum,31,66.000,0.526,0.8245298381641433,55.5
2021-12-01 00:00:00,2021-01-01 00:00:00,102900051009336,Chinese Caterpillar Fungus Flowers,Solanum,25,44.000,1.975206896551724,21.879955215645126,70.6
2022-04-01 00:00:00,2023-01-01 00:00:00,106956146480197,The White Mushroom (2),Solanum,18,109.000,7.5603,0.5085754614607355,48.2
2023-02-01 00:00:00,2023-01-01 00:00:00,102900011016701,The Crab Flavor Mushroom (Bag),Solanum,30,71.000,8.51746153846154,1.5426344437661166,57.8
2023-04-01 00:00:00,2021-01-01 00:00:00,102900005115250,Needle Mushroom (Bag) (2),Flower/Leaf Vegetables,31,4.202,2.52,6.804968349179394,66.7
2022-12-01 00:00:00,2021-01-01 00:00:00,102900005115250,Xixia Mushroom (1),Flower/Leaf Vegetables,14,199.451,7.4,7.018462055837696,81.4
2020-08-01 00:00:00,2021-01-01 00:00:00,102900005116899,Net Lotus Root (1),Capsicum,31,224.811,25.321366666666666,15.324908776950311,51.9
2020-11-01 00:00:00,2023-01-01 00:00:00,102900005115762,Xixia Mushroom (1),Flower/Leaf Vegetables,30,43.642,23.22325,1.437307423200715,56.9
2020-12-01 00:00:00,2022-01-01 00:00:00,102900005115762,Broccoli,Cabbage,15,38.099,2.231466666666667,19.941604010074606,37.3
2021-01-01 00:00:00,2023-01-01 00:00:00,102900005116899,Broccoli,Cabbage,27,27.257,9.407352941176471,0.554924822677387,43.3
2021-02-01 00:00:00,2022-01-01 00:00:00,102900005116899,Fruit Chili,Flower/Leaf Vegetables,14,218.000,14.4,0.5811809528881688,59.3
2021-04-01 00:00:00,2023-01-01 00:00:00,102900005116912,Fruit Chili,Flower/Leaf Vegetables,31,1033.638,27.904761904761905,0.9465180607859204,57.8
2021-05-01 00:00:00,2023-01-01 00:00:00,102900005116912,Yunnan Lettuce (Bag),Edible Mushroom,21,1.578,18.096774193548388,1.044755462157773,2.0
2021-12-01 00:00:00,2022-01-01 00:00:00,102900005118572,Yunnan Lettuce (Bag),Edible Mushroom,13,57.281,67.0,,58.3
2021-04-01 00:00:00,2022-01-01 00:00:00,102900005115168,Yunnan Leaf Lettuce (Bag),Aquatic Tuberous Vegetables,23,75.603,23.771142857142856,8.448531306178696,87.6
2022-01-01 00:00:00,2020-01-01 00:00:00,102900005116547,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,29,221.454,4.536,4.420283252978154,49.6
2023-04-01 00:00:00,2022-01-01 00:00:00,102900005118831,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,1,706.869,0.8857333333333333,3.631610246043299,68.3
2020-11-01 00:00:00,2022-01-01 00:00:00,102900005116219,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,28,33.472,1.3042903225806453,2.1103323501185756,51.9
2022-04-01 00:00:00,2020-01-01 00:00:00,102900005116219,Millet Pepper (Bag),Aquatic Tuberous Vegetables,30,159.925,11.298,3.1031914092721777,42.1
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011009970,Luosi Pepper,Aquatic Tuberous Vegetables,30,360.000,13.335700000000001,2.065667325309324,54.0
2022-12-01 00:00:00,2022-01-01 00:00:00,102900011009970,Basil (Bag),Aquatic Tuberous Vegetables,31,586.000,4.845433333333333,2.390328457206945,43.9
2023-05-01 00:00:00,2020-01-01 00:00:00,102900011009970,Ginger And Xiaomijiao Mix (Small Bag),Aquatic Tuberous Vegetables,31,561.000,39.693548387096776,1.8521427352739195,82.6
2021-10-01 00:00:00,2021-01-01 00:00:00,102900011015384,Honghu Lotus Root Powder (Fenou),Capsicum,26,2010.000,15.314580645161291,2.0259819611478656,63.6
2022-01-01 00:00:00,2020-01-01 00:00:00,102900011022030,Agaricus Bisporus (Box),Capsicum,17,59.319,1.072125,1.6034859210247938,43.3
2020-11-01 00:00:00,2021-01-01 00:00:00,102900011030905,Agaricus Bisporus (Box),Cabbage,30,119.181,1.4154,22.0573240031398,53.6
2021-02-01 00:00:00,2022-01-01 00:00:00,102900011030905,Agaricus Bisporus (Box),Cabbage,4,77.208,5.743548387096775,10.412181643154728,78.9
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011031926,Agaricus Bisporus (Box),Cabbage,31,31.727,5.197818181818182,0.8600506121598479,37.7
2023-07-01 00:00:00,2022-01-01 00:00:00,102900011035481,Round Eggplant (2),Flower/Leaf Vegetables,4,180.524,5.153846153846154,1.2495613265350083,140.5
2022-09-01 00:00:00,2022-01-01 00:00:00,102900011036068,Round Eggplant (2),Capsicum,10,93.806,6.714285714285714,3.2265885142492534,75.3
2022-10-01 00:00:00,2022-01-01 00:00:00,106930274220092,Round Eggplant (2),Edible Mushroom,13,70.696,13.535714285714286,3.3803698887540876,69.0
2022-03-01 00:00:00,2023-01-01 00:00:00,106949711300167,Round Eggplant (2),Edible Mushroom,26,54.346,20.166666666666668,0.2746092461940022,51.1
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005116530,Broccoli,Cabbage,23,57.751,23.428571428571427,1.30362601999193,40.2
2020-07-01 00:00:00,2023-01-01 00:00:00,102900005116899,Broccoli,Flower/Leaf Vegetables,29,64.456,2.7823333333333333,0.0,73.9
2020-12-01 00:00:00,2021-01-01 00:00:00,102900011032367,Wuhu Green Pepper (1),Flower/Leaf Vegetables,30,4.345,1.0,2.3722534027579245,59.7
2021-02-01 00:00:00,2022-01-01 00:00:00,102900011032619,Zhuyecai,Flower/Leaf Vegetables,25,492.792,3.12,0.45887066338379684,64.3
2022-04-01 00:00:00,2020-01-01 00:00:00,102900011034224,Zhuyecai,Flower/Leaf Vegetables,12,150.317,7.529411764705882,0.5211722044263937,36.5
2021-03-01 00:00:00,2020-01-01 00:00:00,102900011034224,Zhuyecai,Flower/Leaf Vegetables,17,144.006,17.733333333333334,10.12998567156419,63.9
2022-07-01 00:00:00,2021-01-01 00:00:00,106949711300259,Chinese Cabbage,Flower/Leaf Vegetables,31,105.602,14.32,9.601326292240868,38.8
2020-09-01 00:00:00,2022-01-01 00:00:00,106949711300259,Chinese Cabbage,Capsicum,24,92.602,17.571428571428573,11.29177307381683,42.5
2021-04-01 00:00:00,2021-01-01 00:00:00,102900011006948,Chinese Cabbage,Edible Mushroom,31,122.000,13.566666666666666,0.18567197778160638,65.7
2021-08-01 00:00:00,2022-01-01 00:00:00,102900011006948,Yunnan Shengcai,Flower/Leaf Vegetables,16,101.000,2.1130833333333334,5.460663016494439,74.5
2022-08-01 00:00:00,2020-01-01 00:00:00,102900011012482,Yunnan Shengcai,Flower/Leaf Vegetables,2,8.668,1.3300526315789474,3.313219860086233,65.8
2022-09-01 00:00:00,2021-01-01 00:00:00,102900011029305,Yunnan Shengcai,Edible Mushroom,31,97.043,0.8457000000000001,18.866270893121502,12.7
2023-02-01 00:00:00,2023-01-01 00:00:00,102900011029305,Apricot Bao Mushroom (1),Edible Mushroom,31,230.041,0.4523333333333333,6.034117552624317,86.2
2023-03-01 00:00:00,2020-01-01 00:00:00,102900011030059,Apricot Bao Mushroom (1),Flower/Leaf Vegetables,30,978.304,25.707866666666668,0.6737060813574203,63.0
2022-02-01 00:00:00,2021-01-01 00:00:00,102900011030059,Apricot Bao Mushroom (1),Flower/Leaf Vegetables,29,8.347,25.088322580645162,2.155684073017217,45.4
2022-02-01 00:00:00,2021-01-01 00:00:00,102900011030097,Apricot Bao Mushroom (1),Flower/Leaf Vegetables,10,5.000,2.8387000000000002,2.9876478190893065,68.3
2022-07-01 00:00:00,2021-01-01 00:00:00,102900011030097,Apricot Bao Mushroom (1),Flower/Leaf Vegetables,29,78.000,26.952806451612904,9.591428415907156,78.1
2022-11-01 00:00:00,2022-01-01 00:00:00,102900011030097,Apricot Bao Mushroom (1),Flower/Leaf Vegetables,27,112.000,1.0470000000000002,7.422739950864567,0.0
2023-02-01 00:00:00,2023-01-01 00:00:00,102900011030097,Apricot Bao Mushroom (1),Edible Mushroom,31,6.000,1.1581304347826087,5.103465496416948,91.2
2022-06-01 00:00:00,2021-01-01 00:00:00,102900011031100,Dongmenkou Xiaobaicai,Edible Mushroom,17,58.000,1.7835185185185185,9.38772158680677,44.3
2022-04-01 00:00:00,2021-01-01 00:00:00,102900005125815,Naibaicai,Edible Mushroom,23,94.000,1.8170689655172414,8.593902169499298,51.1
2022-12-01 00:00:00,2022-01-01 00:00:00,102900005125815,Green Hot Peppers,Edible Mushroom,24,56.000,0.167,1.5950987257022187,48.1
2022-12-01 00:00:00,2022-01-01 00:00:00,102900005125815,Green Hot Peppers,Edible Mushroom,24,6.000,2.3746666666666667,2.3772017701310038,32.5
2021-01-01 00:00:00,2023-01-01 00:00:00,102900005125815,Spinach,Edible Mushroom,30,4.000,3.8343529411764705,1.3403494287434918,68.1
2020-09-01 00:00:00,2023-01-01 00:00:00,102900005125815,Spinach,Edible Mushroom,18,51.285,1.4444444444444444,0.7266646632137362,51.1
2022-11-01 00:00:00,2021-01-01 00:00:00,102900005125815,Spinach,Flower/Leaf Vegetables,11,45.423,4.222222222222222,4.4294295535534225,38.1
2023-02-01 00:00:00,2022-01-01 00:00:00,102900005125815,Spinach,Flower/Leaf Vegetables,8,0.737,6.469533333333334,2.048202184479293,37.5
2020-07-01 00:00:00,2022-01-01 00:00:00,102900011006689,Tremella (Flower),Capsicum,31,73.000,10.954333333333333,0.716423472115375,42.9
2022-01-01 00:00:00,2022-01-01 00:00:00,102900011008164,Tremella (Flower),Flower/Leaf Vegetables,31,199.856,32.61013333333333,0.6352126864202631,80.0
2022-08-01 00:00:00,2022-01-01 00:00:00,102900005115878,Miantiaocai,Capsicum,16,128.362,4.8737894736842104,0.6690093284919093,75.3
2020-07-01 00:00:00,2023-01-01 00:00:00,102900005115878,Green Eggplant (1),Flower/Leaf Vegetables,16,169.305,5.304347826086956,0.7517162456529023,91.0
2021-05-01 00:00:00,2020-01-01 00:00:00,102900011008522,Green Eggplant (1),Edible Mushroom,31,771.236,3.8846153846153846,7.358474516479446,81.7
2021-01-01 00:00:00,2021-01-01 00:00:00,102900011016701,Green Eggplant (1),Edible Mushroom,15,777.738,2.889333333333333,7.231784033449257,35.4
2022-10-01 00:00:00,2022-01-01 00:00:00,102900005116530,Green Eggplant (1),Edible Mushroom,27,28.387,2.142857142857143,4.818190132018024,56.9
2023-01-01 00:00:00,2023-01-01 00:00:00,102900005115946,Green Eggplant (1),Edible Mushroom,24,835.537,2.923076923076923,9.30847166319227,88.2
2022-07-01 00:00:00,2022-01-01 00:00:00,102900005115946,Green Eggplant (1),Flower/Leaf Vegetables,22,13.611,3.44,1.639287970431065,103.8
2023-02-01 00:00:00,2023-01-01 00:00:00,102900005119098,Millet Pepper,Flower/Leaf Vegetables,15,26.637,1.25,2.927820400912597,52.8
2023-03-01 00:00:00,2023-01-01 00:00:00,102900005119098,Millet Pepper,Flower/Leaf Vegetables,9,48.155,4.30758064516129,5.1966264160871125,67.1
2023-04-01 00:00:00,2023-01-01 00:00:00,102900005119944,Millet Pepper,Flower/Leaf Vegetables,27,52.695,4.1942941176470585,0.9492622930986468,75.1
2022-12-01 00:00:00,2022-01-01 00:00:00,106971533450003,Millet Pepper,Edible Mushroom,15,0.167,3.9208333333333334,1.4946056850708662,35.4
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005116899,Eggplant (2),Edible Mushroom,24,572.677,5.994233333333333,1.426352957237685,73.8
2021-05-01 00:00:00,2022-01-01 00:00:00,102900011008164,Eggplant (2),Flower/Leaf Vegetables,17,465.609,4.329400000000001,0.3755338080994054,74.2
2021-09-01 00:00:00,2022-01-01 00:00:00,102900011008164,Eggplant (2),Flower/Leaf Vegetables,30,26.832,4.153846153846154,2.933091835977791,61.1
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011008164,Eggplant (2),Flower/Leaf Vegetables,27,72.987,0.477,2.1432952656104653,84.1
2022-05-01 00:00:00,2022-01-01 00:00:00,102900011008164,Xiaoqingcai (1),Flower/Leaf Vegetables,31,114.000,2.4166666666666665,1.4946273225568083,58.8
2023-04-01 00:00:00,2022-01-01 00:00:00,102900011029176,Caixin (Bag),Edible Mushroom,27,57.000,4.270548387096774,2.24752413486076,48.8
2020-10-01 00:00:00,2021-01-01 00:00:00,102900011032022,Green Hot Peppers (Bag),Edible Mushroom,28,14.000,8.598714285714285,1.8571491054839941,63.6
2021-01-01 00:00:00,2022-01-01 00:00:00,102900011023464,Chinese Cabbage Seedling,Solanum,4,8.000,12.329161290322581,2.400980191995124,78.1
2021-04-01 00:00:00,2023-01-01 00:00:00,102900011030134,Garden Chrysanthemum,Aquatic Tuberous Vegetables,2,263.000,21.79948387096774,0.35921024484276615,42.6
2021-05-01 00:00:00,2023-01-01 00:00:00,102900011031582,Garden Chrysanthemum,Aquatic Tuberous Vegetables,31,72.000,19.132032258064516,1.6502683076334854,49.8
2020-08-01 00:00:00,2022-01-01 00:00:00,102900011035849,Sweet Chinese Cabbage,Flower/Leaf Vegetables,1,51.000,6.795433333333333,1.9325107495374823,64.6
2021-06-01 00:00:00,2020-01-01 00:00:00,102900005119104,Red Bell Pepper (2),Flower/Leaf Vegetables,19,67.000,7.352193548387097,3.7006005518624194,49.2
2022-04-01 00:00:00,2021-01-01 00:00:00,102900011013274,Xixia Xianggu Mushroom (2),Flower/Leaf Vegetables,27,188.000,7.699451612903226,3.3220396915777965,32.0
2022-05-01 00:00:00,2021-01-01 00:00:00,102900011013274,Xiaoqingcai (Bag),Flower/Leaf Vegetables,10,379.000,4.520866666666667,3.623974667268845,65.0
2022-01-01 00:00:00,2021-01-01 00:00:00,102900011013274,Xiaoqingcai (Bag),Flower/Leaf Vegetables,31,605.000,3.4869999999999997,5.487772431369891,49.0
2023-02-01 00:00:00,2021-01-01 00:00:00,102900011022764,Needle Mushroom (Box),Edible Mushroom,31,656.000,2.6613870967741935,5.019594374410727,66.2
2021-02-01 00:00:00,2022-01-01 00:00:00,102900011022764,Needle Mushroom (Box),Flower/Leaf Vegetables,11,59.810,5.4217,10.727213910404224,60.5
2021-10-01 00:00:00,2023-01-01 00:00:00,102900011022764,Millet Pepper,Flower/Leaf Vegetables,31,17.717,3.2379677419354835,0.27647875144393985,44.5
2021-06-01 00:00:00,2021-01-01 00:00:00,102900011022764,Millet Pepper,Flower/Leaf Vegetables,30,237.000,18.759444444444444,8.164319208714208,39.8
2022-12-01 00:00:00,2021-01-01 00:00:00,102900011022764,Jigu Mushroom (Bunch),Flower/Leaf Vegetables,31,30.000,4.835258064516129,3.0547846507349075,53.8
2023-06-01 00:00:00,2022-01-01 00:00:00,102900011030141,Jigu Mushroom (Bunch),Capsicum,31,76.000,17.164645161290323,2.4215160593398974,61.8
2021-10-01 00:00:00,2023-01-01 00:00:00,102900011032732,Jigu Mushroom (Bunch),Flower/Leaf Vegetables,30,86.000,3.272066666666667,2.5770619576046934,50.3
2022-02-01 00:00:00,2021-01-01 00:00:00,102900011035078,Spinach (Bag),Edible Mushroom,30,15.000,5.256516129032258,6.86954299031034,61.8
2022-04-01 00:00:00,2022-01-01 00:00:00,102900011035078,Green Line Pepper (Bag),Flower/Leaf Vegetables,31,133.535,5.148066666666667,1.7320942612586236,76.1
2022-06-01 00:00:00,2022-01-01 00:00:00,102900005116714,Green Line Pepper (Bag),Flower/Leaf Vegetables,29,71.303,3.0620000000000003,3.2346804934547775,65.5
2022-07-01 00:00:00,2022-01-01 00:00:00,102900005115786,Luosi Pepper (Bag),Flower/Leaf Vegetables,13,117.625,3.6792083333333334,1.0,31.4
2021-12-01 00:00:00,2022-01-01 00:00:00,102900005115786,Youcaitai,Flower/Leaf Vegetables,30,179.827,5.5866999999999996,1.5742175578808124,36.2
2023-05-01 00:00:00,2021-01-01 00:00:00,102900005115786,Huangbaicai (2),Edible Mushroom,10,129.882,1.347,1.2506408613597124,34.8
2022-10-01 00:00:00,2023-01-01 00:00:00,102900005115793,Huangbaicai (2),Flower/Leaf Vegetables,3,54.000,8.0,1.099708873252976,36.2
2023-03-01 00:00:00,2022-01-01 00:00:00,102900005115793,Huangbaicai (2),Flower/Leaf Vegetables,16,0.954,1.5,0.4472135954999579,70.2
2023-02-01 00:00:00,2023-01-01 00:00:00,102900005116509,Huangbaicai (2),Flower/Leaf Vegetables,30,72.500,2.5217391304347827,0.5773502691896257,49.5
2022-03-01 00:00:00,2023-01-01 00:00:00,102900005116509,The Crab Flavor Mushroom (1),Flower/Leaf Vegetables,30,132.387,3.76,1.5204988404087032,54.0
2021-01-01 00:00:00,2020-01-01 00:00:00,102900005116509,The White Mushroom (Bag),Flower/Leaf Vegetables,15,240.764,2.8,1.0493965694626601,100.6
2022-08-01 00:00:00,2023-01-01 00:00:00,102900005116509,The White Mushroom (Bag),Edible Mushroom,30,759.641,1.2,0.005033222956847168,90.5
2020-12-01 00:00:00,2023-01-01 00:00:00,102900005116509,The White Mushroom (Bag),Capsicum,31,650.251,1.3333333333333333,2.3632535454879653,45.7
2021-08-01 00:00:00,2022-01-01 00:00:00,102900005116509,Changxianqie,Capsicum,7,165.800,2.8491666666666666,3.434765712809819,48.0
2022-04-01 00:00:00,2022-01-01 00:00:00,102900005125808,Changxianqie,Edible Mushroom,28,2.034,1.974913043478261,2.379630622656571,39.2
2022-05-01 00:00:00,2023-01-01 00:00:00,102900005125808,Changxianqie,Edible Mushroom,25,81.193,0.24566666666666667,3.430970055921582,56.9
2022-07-01 00:00:00,2022-01-01 00:00:00,102900005125808,Changxianqie,Edible Mushroom,13,1025.132,4.055555555555555,2.7734008397961185,46.2
2022-11-01 00:00:00,2022-01-01 00:00:00,102900005125808,Changxianqie,Flower/Leaf Vegetables,18,352.801,5.222222222222222,0.2976919548795364,53.9
2023-02-01 00:00:00,2020-01-01 00:00:00,102900005116943,Shanghai Green (Bag),Capsicum,24,82.749,2.9166666666666665,0.421769639929982,57.1
2023-06-01 00:00:00,2021-01-01 00:00:00,102900011007495,High Melon (2),Capsicum,31,81.716,3.6296296296296298,3.544441149612032,59.5
2021-06-01 00:00:00,2021-01-01 00:00:00,102900011008133,Red Pepper (2),Capsicum,30,107.517,5.086956521739131,6.614247943800487,54.1
2021-03-01 00:00:00,2021-01-01 00:00:00,102900011009444,Red Pepper (2),Capsicum,21,149.194,3.0,16.199208909964508,19.3
